"Category","Impact","Risk","Problem","Solution","ImpactedField","ImpactedValue","ResourceId","ResourceName","ResourceType","ResourceGroupName","LastUpdated","RecommendationId","Id"
"Security","High",,"Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","vm-demo-web-01","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 20:59:50","fe90ab47-41b4-1a47-6cb3-1061b6f9fa56","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-web-01/providers/Microsoft.Advisor/recommendations/fe90ab47-41b4-1a47-6cb3-1061b6f9fa56"
"Security","High",,"Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","vm-pw-ops-dev-jpw-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-pw-ops-dev-jpe-27161/providers/microsoft.compute/virtualmachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","07/08/2026 20:51:52","d0096aca-1f92-9a2c-0213-1eb196e89f39","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-pw-ops-dev-jpe-27161/providers/microsoft.compute/virtualmachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Advisor/recommendations/d0096aca-1f92-9a2c-0213-1eb196e89f39"
"Security","High",,"Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","mobvmghc-vm-yypwhhh6st5ky","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-mobile-ghc-cli/providers/microsoft.compute/virtualmachines/mobvmghc-vm-yypwhhh6st5ky","mobvmghc-vm-yypwhhh6st5ky","Microsoft.Compute/virtualMachines","rg-mobile-ghc-cli","07/08/2026 20:58:00","31087243-3c5a-f689-6e4f-c56d4a9b3427","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-mobile-ghc-cli/providers/microsoft.compute/virtualmachines/mobvmghc-vm-yypwhhh6st5ky/providers/Microsoft.Advisor/recommendations/31087243-3c5a-f689-6e4f-c56d4a9b3427"
"Security","High",,"EDR configuration issues should be resolved on virtual machines","EDR configuration issues should be resolved on virtual machines","Microsoft.Compute/virtualMachines","mobvmghc-vm-yypwhhh6st5ky","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MOBILE-GHC-CLI/providers/Microsoft.Compute/virtualMachines/mobvmghc-vm-yypwhhh6st5ky","mobvmghc-vm-yypwhhh6st5ky","Microsoft.Compute/virtualMachines","RG-MOBILE-GHC-CLI","07/08/2026 08:11:50","039463cb-5d2f-3617-7be0-1158f03e10d8","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MOBILE-GHC-CLI/providers/Microsoft.Compute/virtualMachines/mobvmghc-vm-yypwhhh6st5ky/providers/Microsoft.Advisor/recommendations/039463cb-5d2f-3617-7be0-1158f03e10d8"
"HighAvailability","High",,"Create an Azure Service Health alert","Create an Azure Service Health alert","Microsoft.Subscriptions/subscriptions","1acecba7-23bd-4d4d-9770-0b11998514dc","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc","1acecba7-23bd-4d4d-9770-0b11998514dc","Microsoft.Subscriptions/subscriptions","","07/08/2026 23:34:39","4c925c73-1517-57a9-aa8e-fab0c800cca9","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/providers/Microsoft.Advisor/recommendations/4c925c73-1517-57a9-aa8e-fab0c800cca9"
"Security","Medium",,"Virtual machines and virtual machine scale sets should have encryption at host enabled","Virtual machines and virtual machine scale sets should have encryption at host enabled","Microsoft.Compute/virtualMachines","vm-demo-app-01","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 15:32:10","bbc1e1b6-269e-d40b-e72c-bfff3277f0b1","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-app-01/providers/Microsoft.Advisor/recommendations/bbc1e1b6-269e-d40b-e72c-bfff3277f0b1"
"Security","Medium",,"Virtual machines and virtual machine scale sets should have encryption at host enabled","Virtual machines and virtual machine scale sets should have encryption at host enabled","Microsoft.Compute/virtualMachines","vm-demo-db-01","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-db-01","vm-demo-db-01","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 15:35:05","781133bd-82ce-39dd-0209-f8c13b87842c","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-db-01/providers/Microsoft.Advisor/recommendations/781133bd-82ce-39dd-0209-f8c13b87842c"
"Security","Medium",,"Virtual machines and virtual machine scale sets should have encryption at host enabled","Virtual machines and virtual machine scale sets should have encryption at host enabled","Microsoft.Compute/virtualMachines","vm-demo-mgmt-01","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-mgmt-01","vm-demo-mgmt-01","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 15:36:09","0eff630a-c5cd-956e-b5ae-409b10a1347e","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-mgmt-01/providers/Microsoft.Advisor/recommendations/0eff630a-c5cd-956e-b5ae-409b10a1347e"
"Security","Medium",,"Virtual machines and virtual machine scale sets should have encryption at host enabled","Virtual machines and virtual machine scale sets should have encryption at host enabled","Microsoft.Compute/virtualMachines","vm-demo-app-02","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-app-02","vm-demo-app-02","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 15:38:12","eb5a5ca6-2846-bea6-a03a-b31b5cd65133","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-app-02/providers/Microsoft.Advisor/recommendations/eb5a5ca6-2846-bea6-a03a-b31b5cd65133"
"Security","Medium",,"Virtual machines and virtual machine scale sets should have encryption at host enabled","Virtual machines and virtual machine scale sets should have encryption at host enabled","Microsoft.Compute/virtualMachines","vm-demo-web-01","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","rg-inventory-demo","07/08/2026 15:37:34","cda5c918-b77e-779c-514e-4dd74adca6e2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-inventory-demo/providers/microsoft.compute/virtualmachines/vm-demo-web-01/providers/Microsoft.Advisor/recommendations/cda5c918-b77e-779c-514e-4dd74adca6e2"
